id,Humidity,Wind_Speed_kmh,rumbo_viento_grados,visibilidad_km,presion_mbar,lluvia,descripcion,temperatura
7866,0.45,8.77,336.0,11.21,1030.77,si,Normal,13.87
7867,0.95,7.92,182.0,9.98,1012.27,si,Cold,2.97
7868,0.39,7.73,141.0,16.1,1017.91,si,Warm,26.13
7869,0.93,3.22,0.0,10.98,0.0,si,Normal,17.22
7870,0.86,14.49,70.0,10.82,1008.77,no,Cold,-0.14
7871,0.69,7.1,181.0,10.35,1005.83,si,Normal,18.17
7872,0.81,10.82,22.0,13.41,1017.93,si,Normal,15.82
7873,0.57,9.47,161.0,9.98,1009.29,si,Warm,20.04
7874,0.93,12.56,60.0,10.9,1003.09,si,Normal,11.92
7875,0.86,2.58,288.0,6.97,1015.24,si,Normal,11.2
7876,0.83,1.67,8.0,7.21,1016.18,si,Normal,9.88
7877,0.93,10.88,1.0,11.21,1017.35,si,Warm,19.88
7878,0.92,17.05,244.0,6.3,1001.18,si,Normal,15.14
7879,0.41,8.03,355.0,10.37,1018.99,si,Warm,22.71
7880,1.0,3.19,232.0,1.05,1018.2,no,Cold,-3.88
7881,0.71,11.06,278.0,14.96,1013.48,si,Warm,19.94
7882,0.88,15.97,347.0,15.01,1013.75,si,Warm,19.77
7883,0.89,10.53,270.0,9.98,1015.42,si,Cold,1.07
7884,0.76,0.0,0.0,15.83,1020.58,si,Warm,21.59
7885,1.0,12.74,320.0,3.93,1005.43,si,Normal,14.98
7886,0.6,23.33,40.0,11.21,1017.57,si,Normal,17.62
7887,0.78,17.23,10.0,10.26,1013.57,si,Cold,2.24
7888,0.72,12.25,151.0,5.28,1016.69,si,Normal,11.15
7889,0.59,21.99,343.0,10.58,1010.66,si,Warm,18.99
7890,0.93,6.02,158.0,14.91,1021.69,si,Normal,9.84
7891,0.83,12.83,160.0,9.61,1020.22,si,Normal,10.16
7892,0.79,5.67,158.0,1.8,1033.53,no,Cold,-20.28
7893,0.42,11.11,358.0,9.98,1013.44,si,Warm,29.0
7894,0.92,6.47,168.0,11.75,1022.96,si,Cold,0.79
7895,0.66,7.21,161.0,9.98,1011.17,si,Warm,20.23
7896,0.73,8.19,230.0,16.1,1013.91,si,Normal,16.87
7897,0.64,14.49,350.0,11.27,1019.7,si,Normal,12.78
7898,0.75,11.06,150.0,15.83,1003.78,si,Normal,13.91
7899,0.69,21.19,301.0,11.45,1014.05,si,Warm,23.76
7900,0.86,11.4,29.0,4.49,1023.07,si,Cold,0.99
7901,0.8,6.21,11.0,15.18,1030.42,si,Normal,6.84
7902,0.88,6.44,270.0,3.54,1016.4,no,Cold,-1.11
7903,0.66,21.4,129.0,15.15,1025.86,no,Cold,-1.12
7904,0.92,1.53,10.0,9.76,1020.23,no,Cold,-2.73
7905,0.57,13.73,99.0,15.83,1015.07,si,Normal,18.75
7906,0.92,15.68,350.0,7.21,1021.6,si,Cold,2.22
7907,0.89,7.82,110.0,10.98,1026.21,si,Normal,7.73
7908,0.92,8.37,238.0,8.23,1018.64,si,Cold,3.9
7909,0.78,13.36,218.0,9.98,1008.38,no,Cold,-0.63
7910,0.85,11.27,340.0,4.03,1024.1,si,Cold,1.11
7911,0.87,3.22,0.0,9.98,1014.2,si,Normal,15.0
7912,0.33,18.55,338.0,10.35,1013.33,si,Warm,27.2
7913,0.76,2.75,226.0,9.98,1031.31,no,Cold,-0.85
7914,0.93,4.8,270.0,3.01,1031.37,si,Normal,7.14
7915,0.45,14.86,146.0,10.37,1022.76,si,Normal,12.44
7916,0.85,5.07,150.0,5.36,1023.03,si,Cold,1.09
7917,0.93,4.64,14.0,3.43,1012.27,si,Normal,15.99
7918,0.77,11.27,40.0,16.1,1020.6,si,Normal,11.11
7919,0.72,3.35,242.0,9.98,0.0,si,Warm,20.13
7920,0.61,6.44,170.0,16.1,1017.1,si,Warm,19.44
7921,0.55,13.77,80.0,15.83,1025.33,si,Normal,18.82
7922,0.75,3.22,260.0,9.98,1023.15,si,Normal,12.08
7923,0.86,6.75,58.0,14.81,1017.65,si,Cold,3.31
7924,0.91,8.69,170.0,12.09,1019.63,si,Normal,4.92
7925,0.86,3.03,277.0,16.1,1009.77,si,Normal,6.56
7926,0.76,31.09,320.0,9.98,1015.97,si,Normal,4.98
7927,0.28,3.3,211.0,9.98,1006.44,si,Warm,20.02
7928,0.4,0.23,268.0,10.26,1014.42,si,Warm,20.0
7929,0.76,0.0,0.0,16.1,1017.2,si,Warm,20.0
7930,0.69,13.65,142.0,9.98,1017.23,si,Warm,22.01
7931,0.86,17.08,299.0,9.98,1003.12,si,Normal,5.63
7932,0.86,13.77,141.0,15.73,1018.31,si,Normal,6.02
7933,0.93,11.0,129.0,6.3,1019.25,si,Normal,8.47
7934,0.41,23.81,320.0,15.15,1001.37,si,Normal,11.68
7935,0.82,17.39,299.0,11.21,1009.86,no,Cold,-0.12
7936,0.5,21.69,293.0,10.58,1017.79,si,Warm,27.29
7937,0.8,2.93,164.0,15.18,1015.62,si,Warm,21.79
7938,0.73,8.84,1.0,9.98,1017.77,si,Warm,22.17
7939,0.28,9.4,180.0,16.1,1018.68,si,Warm,34.97
7940,0.79,7.78,151.0,11.17,1012.18,si,Normal,6.11
7941,0.51,16.07,104.0,11.4,1016.65,si,Warm,27.38
7942,0.91,2.04,147.0,8.42,1017.63,si,Warm,19.29
7943,0.87,19.88,295.0,14.91,1013.51,si,Normal,8.33
7944,0.96,5.75,39.0,4.69,1034.14,no,Cold,-1.95
7945,0.65,12.09,289.0,10.26,1008.39,si,Warm,18.91
7946,0.76,4.41,245.0,7.97,1013.37,no,Cold,0.0
7947,0.83,6.73,336.0,15.15,1027.23,si,Normal,9.09
7948,0.75,3.24,34.0,15.83,1013.91,si,Normal,17.18
7949,0.84,2.59,244.0,10.22,1025.15,si,Normal,8.92
7950,0.75,10.71,310.0,15.87,1017.2,si,Normal,17.64
7951,1.0,3.22,40.0,1.24,1035.13,si,Cold,0.04
7952,0.92,6.42,74.0,15.15,1013.67,si,Normal,15.85
7953,0.65,21.04,333.0,11.45,1012.44,si,Normal,12.51
7954,0.86,3.14,321.0,7.04,1038.43,no,Cold,-11.11
7955,0.95,9.93,126.0,9.9,1026.74,si,Normal,7.91
7956,0.86,7.36,196.0,8.19,1012.76,si,Normal,6.25
7957,0.49,15.78,291.0,10.26,1008.71,si,Normal,11.13
7958,0.84,8.31,158.0,11.88,1019.44,si,Normal,6.16
7959,0.68,20.06,310.0,15.83,1011.83,si,Normal,6.02
7960,0.73,11.4,351.0,15.83,1018.42,si,Normal,6.72
7961,0.86,0.0,0.0,16.1,1023.6,si,Normal,13.33
7962,0.92,10.55,159.0,4.17,1020.29,no,Cold,-0.61
7963,0.81,9.48,319.0,11.21,1022.27,si,Normal,10.91
7964,0.84,10.84,283.0,15.01,992.96,si,Cold,2.99
7965,0.45,10.56,27.0,9.98,1016.6,si,Warm,29.03
7966,0.63,1.82,265.0,11.88,1024.64,si,Normal,6.22
7967,0.51,10.72,90.0,15.83,1014.07,si,Warm,19.08
7968,0.9,9.39,160.0,9.55,1019.47,si,Cold,2.63
7969,0.93,7.31,137.0,1.35,1006.05,si,Normal,5.16
7970,0.69,14.14,271.0,15.83,1017.37,si,Normal,8.68
7971,0.58,1.69,253.0,11.03,1009.07,si,Normal,17.98
7972,0.37,26.68,291.0,15.55,1011.66,si,Warm,22.73
7973,0.24,32.81,233.0,15.55,1009.27,si,Warm,25.92
7974,0.62,14.49,160.0,9.98,1004.2,si,Warm,22.78
7975,0.9,9.66,300.0,9.98,1007.6,si,Normal,17.78
7976,0.77,12.28,161.0,11.27,1018.99,si,Warm,20.52
7977,0.83,2.25,325.0,9.98,1015.42,si,Normal,18.74
7978,0.79,16.87,309.0,11.13,1011.19,si,Normal,14.88
7979,0.83,14.12,189.0,7.74,1020.01,si,Cold,3.83
7980,0.27,23.47,17.0,10.37,1021.89,si,Warm,22.84
7981,0.49,3.28,232.0,9.98,1019.1,si,Warm,20.02
7982,0.9,11.03,213.0,12.99,1005.88,si,Normal,4.77
7983,0.81,14.62,291.0,16.05,1011.29,si,Warm,19.95
7984,0.6,9.39,19.0,15.13,1013.27,si,Warm,20.96
7985,0.84,4.83,310.0,6.12,1029.6,no,Cold,-10.0
7986,0.58,13.88,329.0,16.1,1023.74,si,Normal,7.73
7987,0.95,8.61,160.0,9.98,1031.91,no,Cold,-2.01
7988,0.47,1.84,110.0,15.55,1014.84,si,Warm,21.33
7989,1.0,3.35,252.0,3.08,1034.77,no,Cold,-1.11
7990,0.93,9.74,134.0,0.39,1018.68,si,Normal,5.27
7991,0.68,25.71,180.0,11.45,1008.49,si,Normal,13.94
7992,0.83,9.47,141.0,7.08,1022.04,si,Normal,8.96
7993,0.89,6.55,327.0,15.83,1032.93,no,Cold,-0.6
7994,0.85,15.28,130.0,5.89,1019.73,no,Cold,-0.05
7995,1.0,3.57,29.0,2.24,0.0,si,Cold,3.81
7996,0.47,15.54,142.0,9.98,1012.83,si,Normal,17.27
7997,0.31,10.96,262.0,16.1,1017.91,si,Warm,26.13
7998,0.78,6.3,140.0,16.1,1011.97,si,Normal,11.51
7999,0.72,7.68,42.0,4.59,1032.07,no,Cold,-2.83
8000,0.84,14.1,324.0,8.36,1005.61,si,Cold,2.16
8001,0.86,6.44,20.0,5.91,1027.72,si,Cold,2.71
8002,0.47,5.97,16.0,16.1,1017.52,si,Warm,20.0
8003,0.4,12.57,338.0,9.98,1012.62,si,Warm,31.08
8004,0.41,11.27,150.0,9.98,1007.2,si,Warm,31.11
8005,0.96,3.2,239.0,16.05,1013.77,si,Normal,15.37
8006,0.9,9.93,330.0,8.13,1009.76,si,Normal,17.67
8007,0.65,34.15,200.0,15.18,1010.19,si,Normal,12.22
8008,0.77,10.66,171.0,10.05,1011.26,si,Warm,20.23
8009,0.99,11.13,170.0,0.98,1028.74,si,Normal,5.39
8010,0.5,4.54,42.0,9.98,1021.84,si,Normal,10.0
8011,0.49,13.02,356.0,10.35,1017.98,si,Warm,29.79
8012,0.81,3.33,337.0,15.83,1041.37,no,Cold,-6.18
8013,0.96,6.3,212.0,4.12,1008.85,no,Cold,-0.09
8014,0.68,10.77,32.0,15.83,1017.15,si,Normal,11.02
8015,0.87,3.22,290.0,11.21,1016.69,si,Normal,12.23
8016,0.34,7.74,8.0,16.1,1018.93,si,Warm,27.17
8017,0.65,6.84,216.0,14.17,1016.62,si,Normal,8.1
8018,0.36,28.98,280.0,9.98,1012.9,si,Normal,15.0
8019,0.93,24.18,267.0,0.76,1000.34,no,Cold,-1.02
8020,0.77,27.16,311.0,11.21,1014.54,si,Normal,11.09
8021,0.79,20.93,320.0,15.13,1000.1,si,Normal,7.22
8022,0.66,4.78,303.0,15.18,1016.84,si,Warm,23.71
8023,0.93,3.2,281.0,15.83,1017.33,si,Normal,8.22
8024,0.97,13.11,133.0,0.35,1033.14,si,Cold,2.27
8025,0.9,3.22,320.0,16.1,1017.03,si,Normal,13.44
8026,0.91,8.76,170.0,12.33,1019.79,si,Normal,5.39
8027,0.44,17.24,222.0,10.05,1008.16,si,Warm,27.19
8028,0.82,11.27,20.0,11.27,1020.2,no,Cold,0.0
8029,0.61,12.88,280.0,9.98,1018.6,si,Normal,11.11
8030,0.86,3.19,179.0,9.98,1015.08,si,Cold,1.94
8031,0.85,13.65,341.0,11.21,1018.78,no,Cold,-0.01
8032,0.69,33.23,31.0,11.27,1026.95,no,Cold,-5.98
8033,0.76,20.77,21.0,16.1,1023.59,si,Normal,7.85
8034,0.87,16.41,150.0,7.36,1014.62,si,Normal,6.63
8035,0.9,4.01,65.0,10.58,1011.69,si,Normal,12.81
8036,0.99,16.84,70.0,3.88,1006.71,si,Cold,1.64
8037,0.93,3.22,20.0,14.76,1024.22,si,Normal,8.93
8038,0.81,9.23,340.0,11.13,1010.78,si,Normal,15.99
8039,0.82,10.92,49.0,9.93,1019.82,si,Normal,10.09
8040,0.34,13.65,178.0,10.35,1012.1,si,Warm,27.8
8041,0.29,11.08,192.0,9.98,1013.42,si,Warm,31.11
8042,0.85,3.14,245.0,4.36,1034.41,si,Cold,2.24
8043,0.98,4.15,283.0,3.74,1021.97,si,Normal,8.94
8044,0.6,10.42,198.0,9.98,1008.82,si,Warm,26.04
8045,0.54,11.4,292.0,11.27,1012.61,si,Warm,23.79
8046,0.99,13.6,334.0,6.3,1012.44,no,Cold,-1.18
8047,0.42,17.24,240.0,16.1,1012.08,si,Normal,16.14
8048,0.25,14.49,160.0,9.98,1015.2,si,Warm,23.89
8049,0.84,9.56,291.0,9.98,1013.51,si,Warm,22.82
8050,0.28,8.68,6.0,15.55,1020.73,si,Warm,27.66
8051,0.92,11.0,89.0,1.85,1026.66,no,Cold,-6.16
8052,0.93,10.21,150.0,5.92,1005.37,si,Cold,4.64
8053,0.7,11.67,11.0,8.47,1014.12,si,Normal,12.27
8054,0.47,16.44,31.0,11.4,1025.91,si,Normal,16.21
8055,0.58,12.88,20.0,9.98,1029.0,si,Normal,8.89
8056,0.89,3.28,92.0,9.9,1030.19,no,Cold,-1.23
8057,0.94,3.22,190.0,2.95,1020.12,si,Normal,5.79
8058,0.99,3.59,317.0,1.37,1016.5,si,Normal,13.59
8059,0.71,4.12,336.0,14.96,1016.76,si,Normal,12.04
8060,0.83,10.03,127.0,11.75,1020.44,si,Cold,0.87
8061,0.96,6.76,174.0,0.4,1013.86,si,Normal,5.85
8062,0.96,5.04,167.0,1.87,1017.72,si,Cold,0.16
8063,0.96,25.7,311.0,2.53,1011.57,no,Cold,-1.69
8064,0.77,17.37,220.0,9.98,1028.63,si,Cold,1.23
8065,0.53,9.39,61.0,10.35,1018.48,si,Warm,21.09
8066,0.79,6.44,290.0,16.1,1011.8,si,Normal,7.78
8067,0.96,0.23,166.0,6.02,1035.28,no,Cold,-2.08
8068,0.85,4.89,129.0,11.03,1036.19,si,Cold,0.04
8069,0.63,6.05,301.0,15.83,1019.41,si,Normal,15.49
8070,0.81,7.44,149.0,11.27,1016.71,si,Normal,16.07
8071,0.6,5.91,4.0,11.27,1016.77,si,Warm,25.86
8072,0.73,13.93,299.0,15.83,1012.52,si,Normal,4.88
8073,0.89,15.73,196.0,6.84,1012.42,si,Normal,7.94
8074,0.88,13.59,180.0,5.88,1020.98,si,Normal,6.12
8075,0.32,0.18,341.0,11.21,1011.91,si,Warm,33.86
8076,0.57,38.85,311.0,15.31,1010.67,si,Normal,12.79
8077,0.46,19.82,289.0,11.27,1010.48,si,Normal,13.79
8078,0.3,7.71,112.0,16.1,1016.17,si,Normal,17.78
8079,0.92,12.19,270.0,9.63,1012.05,si,Cold,0.02
8080,0.69,27.37,10.0,11.27,1017.7,no,Cold,-2.22
8081,0.89,14.81,281.0,11.27,1012.01,si,Normal,14.03
8082,0.26,11.06,198.0,9.98,1010.01,si,Warm,32.32
8083,0.86,5.02,25.0,15.55,1015.4,si,Warm,21.2
8084,0.87,2.59,101.0,14.52,1015.91,si,Normal,6.64
8085,0.92,7.68,60.0,6.3,1007.76,si,Cold,2.06
8086,0.6,10.84,309.0,9.98,1010.34,si,Warm,26.04
8087,0.44,7.55,117.0,15.55,1017.7,si,Warm,22.57
8088,0.92,6.91,235.0,9.5,1008.01,si,Cold,0.67
8089,0.79,11.08,270.0,11.21,1014.61,si,Warm,19.81
8090,0.56,8.95,119.0,10.35,1016.42,si,Normal,10.04
8091,0.26,10.84,18.0,9.98,1017.18,si,Warm,32.08
8092,0.59,11.16,81.0,9.98,1014.92,si,Normal,15.04
8093,0.7,20.35,151.0,9.98,1008.78,si,Normal,7.34
8094,0.85,13.97,140.0,9.98,1009.55,si,Normal,17.67
8095,0.66,6.47,159.0,15.83,1007.54,si,Warm,20.65
8096,0.68,4.83,80.0,11.27,1032.6,no,Cold,-2.78
8097,0.96,5.52,350.0,4.04,1041.32,si,Cold,1.08
8098,0.91,5.09,282.0,2.03,1011.45,no,Cold,-10.77
8099,0.96,0.0,0.0,4.03,1015.73,si,Normal,12.62
8100,0.96,7.87,352.0,1.77,1022.32,si,Cold,2.67
8101,0.93,0.98,135.0,2.67,1036.37,no,Cold,-4.89
8102,0.41,7.62,218.0,9.98,1015.98,si,Warm,32.82
8103,0.74,16.68,319.0,11.27,1010.59,si,Normal,16.94
8104,0.96,7.81,181.0,4.59,1028.38,si,Cold,2.76
8105,0.67,17.71,140.0,12.08,1010.9,si,Cold,2.22
8106,0.24,8.89,152.0,9.98,1013.58,si,Warm,30.14
8107,0.91,8.97,292.0,6.2,1013.63,no,Cold,-4.96
8108,0.65,9.66,70.0,11.27,1017.3,si,Normal,17.78
8109,0.64,2.75,244.0,10.26,1017.05,si,Normal,10.05
8110,0.39,8.05,30.0,9.98,1013.8,si,Warm,25.0
8111,0.74,18.58,150.0,15.18,1007.71,si,Cold,3.62
8112,0.61,8.52,358.0,10.37,1019.98,si,Warm,22.17
8113,0.75,3.33,158.0,15.83,1014.32,si,Normal,17.2
8114,0.83,23.72,359.0,9.98,1008.93,si,Normal,12.67
8115,0.73,7.6,159.0,16.1,1013.2,si,Warm,20.05
8116,0.73,6.1,132.0,15.83,1011.81,si,Normal,14.89
8117,0.8,7.37,326.0,11.08,1008.28,si,Warm,21.52
8118,0.35,2.5,281.0,15.55,1021.51,si,Warm,28.73
8119,0.49,4.59,339.0,8.84,1024.28,si,Normal,7.83
8120,0.39,3.22,40.0,16.1,1021.5,si,Cold,4.44
8121,0.96,2.69,347.0,0.29,1013.77,si,Normal,6.71
8122,0.9,3.36,281.0,14.91,1012.39,si,Warm,19.31
8123,0.68,15.91,350.0,11.27,1013.4,si,Warm,20.98
8124,0.92,14.49,0.0,6.12,1011.7,si,Cold,3.89
8125,0.89,2.88,333.0,15.55,1009.74,si,Normal,13.03
8126,0.76,12.78,141.0,15.18,1014.06,si,Normal,17.16
8127,0.6,14.49,190.0,16.1,1009.8,si,Normal,14.44
8128,0.35,4.8,50.0,9.98,,si,Warm,27.2
8129,0.92,9.37,159.0,0.32,1020.68,no,Cold,-1.09
8130,0.81,11.03,341.0,16.05,1017.38,si,Normal,14.24
8131,0.94,23.1,41.0,3.9,996.06,si,Normal,14.89
8132,0.38,12.35,320.0,9.98,1014.62,si,Warm,22.71
8133,0.48,12.8,148.0,10.05,0.0,si,Warm,23.89
8134,0.77,6.04,296.0,14.91,1022.34,si,Warm,22.78
8135,0.39,10.9,165.0,15.55,1013.18,si,Warm,32.03
8136,0.44,7.44,22.0,13.09,1012.14,si,Warm,25.7
8137,0.75,9.68,30.0,11.21,1014.66,no,Cold,-1.16
8138,0.88,17.61,302.0,11.27,1019.15,no,Cold,-2.22
8139,0.86,17.9,30.0,11.74,1015.99,si,Normal,17.81
8140,0.49,21.93,201.0,11.21,1002.89,si,Warm,20.09
8141,0.38,12.61,293.0,10.37,1011.7,si,Warm,28.64
8142,0.84,4.52,65.0,4.43,1036.85,no,Cold,-4.96
8143,0.97,3.22,20.0,14.91,1016.78,si,Normal,16.16
8144,0.4,13.93,53.0,9.98,1016.49,si,Normal,18.77
8145,0.93,24.26,49.0,1.9,998.95,no,Cold,-5.09
8146,0.72,4.72,117.0,15.83,1019.9,si,Normal,14.03
8147,0.67,10.21,11.0,15.55,1018.74,si,Normal,12.06
8148,0.76,3.22,210.0,15.83,1021.98,si,Normal,17.81
8149,0.83,8.87,328.0,9.87,1023.06,no,Cold,-1.28
8150,0.7,7.53,199.0,11.27,1015.28,si,Normal,17.83
8151,0.7,6.13,42.0,14.96,1015.53,si,Normal,15.41
8152,0.93,8.0,309.0,6.3,1022.44,si,Normal,12.09
8153,0.93,10.56,325.0,8.18,1023.49,si,Normal,8.85
8154,0.72,23.63,271.0,16.1,1004.84,si,Normal,8.87
8155,0.83,10.64,305.0,10.35,1019.16,si,Normal,17.76
8156,0.79,14.15,260.0,15.15,1018.28,si,Normal,5.59
8157,0.71,7.57,257.0,8.13,1034.62,si,Normal,4.78
8158,0.34,13.91,19.0,9.98,1018.12,si,Warm,26.13
8159,0.93,11.33,169.0,2.95,1012.04,si,Normal,7.78
8160,0.93,10.75,150.0,4.83,0.0,si,Normal,6.99
8161,0.41,14.22,150.0,9.98,1005.71,si,Normal,16.2
8162,0.84,14.02,151.0,8.23,1014.92,si,Normal,8.4
8163,0.34,7.94,178.0,10.35,1008.19,si,Warm,32.02
8164,0.66,10.96,253.0,15.15,1012.7,si,Normal,7.99
8165,0.44,11.33,97.0,15.52,1015.34,si,Warm,26.98
8166,0.83,3.08,110.0,9.8,1026.91,no,Cold,-0.12
8167,0.32,11.5,332.0,10.35,1014.04,si,Warm,29.77
8168,0.9,17.02,140.0,4.91,1009.96,si,Cold,2.69
8169,0.69,14.49,120.0,15.13,1009.7,si,Cold,1.67
8170,0.39,7.87,97.0,10.35,1019.59,si,Warm,29.67
8171,0.33,6.01,293.0,10.37,1018.57,si,Warm,27.69
8172,0.77,5.64,116.0,14.33,1017.57,si,Warm,19.1
8173,0.9,6.44,300.0,9.98,1014.2,si,Normal,14.44
8174,0.75,23.84,149.0,9.98,1004.96,si,Normal,6.97
8175,0.77,10.77,143.0,15.83,1015.18,si,Normal,10.53
8176,0.69,13.67,2.0,8.47,1018.77,si,Normal,13.99
8177,0.88,6.36,9.0,8.05,1009.9,no,Cold,-3.31
8178,0.96,3.22,120.0,0.16,1029.61,no,Cold,-1.11
8179,0.74,7.55,149.0,9.98,1014.5,si,Warm,20.98
8180,0.93,9.06,174.0,11.27,1010.37,si,Normal,8.9
8181,0.93,14.22,160.0,6.09,1019.71,no,Cold,-0.04
8182,0.87,3.48,141.0,14.17,1013.67,si,Warm,19.18
8183,0.4,2.93,52.0,9.98,1016.36,si,Warm,27.11
8184,0.99,3.22,190.0,2.93,1025.69,si,Cold,3.93
8185,0.99,10.69,182.0,1.35,1035.78,no,Cold,-2.01
8186,0.64,11.5,158.0,9.98,1031.79,si,Cold,0.02
8187,1.0,10.58,330.0,0.37,1033.84,si,Cold,2.29
8188,0.99,16.79,181.0,1.56,1012.51,no,Cold,-1.62
8189,0.65,3.14,5.0,16.1,1017.05,si,Warm,20.37
8190,0.84,4.83,220.0,6.12,1021.2,no,Cold,-7.78
8191,0.88,3.22,231.0,14.39,1010.7,si,Warm,19.05
8192,0.53,33.1,300.0,11.27,1023.46,si,Normal,11.08
8193,0.88,14.1,29.0,15.83,1019.46,si,Normal,14.33
8194,0.43,13.88,328.0,11.4,1021.69,si,Normal,13.87
8195,0.48,8.05,180.0,9.98,1018.8,si,Warm,18.89
8196,0.71,1.69,185.0,9.98,1014.66,si,Normal,12.92
8197,0.93,2.8,33.0,8.34,1015.77,si,Normal,18.0
8198,0.85,10.5,352.0,14.96,1009.88,si,Normal,17.74
8199,0.73,12.41,330.0,9.98,1022.63,si,Normal,13.78
8200,0.48,14.49,140.0,16.1,1020.7,si,Warm,22.71
8201,0.79,1.82,142.0,7.82,1021.61,si,Cold,1.02
8202,0.6,6.42,180.0,16.1,1016.56,si,Normal,10.26
8203,0.8,3.22,30.0,9.71,1016.41,si,Warm,23.67
8204,0.82,11.38,170.0,7.26,1018.77,si,Cold,4.26
8205,0.49,8.13,300.0,16.1,1014.62,si,Warm,21.08
8206,0.75,4.81,336.0,9.98,1010.02,si,Warm,23.78
8207,0.89,10.8,140.0,4.91,1019.75,si,Cold,2.97
8208,0.74,3.54,11.0,14.96,1022.16,si,Normal,6.14
8209,0.77,4.3,223.0,9.68,1024.74,si,Normal,7.87
8210,0.9,13.68,200.0,14.91,1002.94,si,Normal,8.31
8211,0.94,9.23,270.0,5.81,1002.64,si,Normal,17.23
8212,0.49,7.99,331.0,9.98,1003.82,si,Warm,19.93
8213,0.89,3.11,265.0,5.88,1027.03,no,Cold,-0.98
8214,0.27,3.41,253.0,10.37,1023.78,si,Warm,27.21
8215,1.0,12.67,329.0,0.64,1026.32,si,Cold,2.27
8216,0.87,19.92,139.0,11.13,1011.73,si,Normal,7.16
8217,0.54,31.83,317.0,11.45,1019.31,si,Normal,7.82
8218,0.32,13.77,154.0,9.98,1014.14,si,Warm,27.92
8219,0.72,25.76,10.0,12.08,1017.3,no,Cold,0.0
8220,0.78,10.9,160.0,14.91,1021.19,si,Cold,1.54
8221,0.84,1.67,342.0,16.1,1016.46,si,Warm,18.85
8222,0.44,10.22,199.0,15.83,1015.02,si,Warm,29.88
8223,0.85,13.25,112.0,11.53,1010.38,si,Normal,14.21
8224,0.31,17.71,180.0,9.98,1020.0,si,Warm,28.89
8225,0.9,9.56,301.0,16.1,1015.78,si,Normal,12.76
8226,0.31,23.39,212.0,10.35,1025.7,si,Normal,17.09
8227,0.93,27.13,250.0,9.98,1000.71,si,Normal,15.03
8228,0.93,0.14,90.0,0.53,1028.1,si,Cold,1.32
8229,0.66,17.52,340.0,15.15,1019.37,si,Warm,21.18
8230,0.78,6.13,159.0,11.98,1021.59,si,Cold,1.58
8231,0.7,6.44,80.0,15.83,1017.83,si,Warm,20.21
8232,0.79,16.1,210.0,11.27,1012.7,si,Normal,6.11
8233,0.78,10.87,140.0,14.91,1035.37,no,Cold,-3.82
8234,0.62,21.57,172.0,15.18,1007.89,si,Warm,20.06
8235,0.46,12.59,263.0,11.21,1015.01,si,Warm,21.09
8236,0.75,20.74,320.0,11.21,1021.89,si,Normal,5.09
8237,0.6,10.09,161.0,15.55,1018.4,si,Warm,22.06
8238,0.87,10.69,322.0,15.18,1014.85,si,Normal,10.51
8239,0.77,6.44,290.0,15.83,1014.15,si,Normal,10.47
8240,0.7,15.91,151.0,10.35,1009.97,si,Warm,21.87
8241,0.85,3.22,10.0,15.73,1024.59,si,Cold,1.75
8242,0.7,10.5,293.0,9.98,1013.23,si,Normal,14.17
8243,0.96,3.64,35.0,0.16,1025.49,no,Cold,-7.11
8244,0.78,24.76,0.0,15.87,1013.38,no,Cold,-2.78
8245,0.95,4.44,158.0,5.65,1012.87,no,Cold,-2.09
8246,0.72,24.78,160.0,11.27,1006.45,si,Normal,10.94
8247,0.79,4.44,166.0,15.31,1010.78,si,Normal,15.72
8248,1.0,3.22,100.0,2.93,1008.89,si,Cold,0.51
8249,0.56,14.49,260.0,9.98,1014.0,si,Normal,11.11
8250,0.93,5.2,158.0,1.21,1032.35,si,Cold,3.82
8251,0.93,0.0,0.0,16.1,1015.43,si,Warm,20.03
8252,0.57,17.71,20.0,16.1,1021.0,si,Cold,3.89
8253,0.87,4.83,220.0,9.98,1013.8,si,Normal,17.22
8254,0.42,17.23,251.0,15.83,1009.7,si,Warm,26.04
8255,0.81,6.05,237.0,14.91,1006.26,si,Normal,13.79
8256,0.8,4.01,64.0,9.84,1025.79,si,Cold,0.8
8257,0.73,14.17,160.0,9.85,1005.47,si,Normal,12.68
8258,1.0,5.25,344.0,4.94,999.0,no,Cold,-0.16
8259,0.8,2.85,183.0,14.81,1020.81,si,Normal,12.69
8260,1.0,12.51,259.0,0.82,1020.38,si,Cold,2.9
8261,0.58,12.69,138.0,14.96,1013.4,si,Warm,19.25
8262,0.54,10.82,152.0,16.1,1004.83,si,Warm,23.84
8263,0.87,6.55,121.0,14.02,1012.34,si,Normal,5.14
8264,0.69,4.67,244.0,9.98,1012.49,si,Normal,12.82
8265,0.57,13.89,21.0,9.98,1016.62,si,Normal,17.34
8266,0.83,19.9,141.0,9.9,1009.45,si,Normal,7.78
8267,0.86,15.1,139.0,7.73,1016.28,si,Cold,0.01
8268,0.77,9.37,108.0,6.01,1022.31,si,Cold,2.71
8269,0.35,26.47,320.0,10.35,1011.75,si,Normal,12.56
8270,0.61,3.22,160.0,9.98,1026.6,si,Warm,20.0
8271,0.72,10.09,300.0,16.1,1026.74,si,Normal,7.13
8272,0.85,13.75,160.0,8.13,1021.53,si,Cold,3.98
8273,0.86,1.48,313.0,6.83,1037.61,si,Normal,6.04
